,Dates,Traveler,Member,Party,State / District,Destination,Sponsor,Filing Type,hrefs,Page #,Departure,Return,Year,Country,Raw Costs
783,"May 6, 2022 - May 6, 2022",Sara Jacobs,Sara Jacobs,D,CA-53,"Tijuana, Mexico",The Council for Global Equality,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024449.pdf,62,"May 6, 2022 "," May 6, 2022",2022,Mexico,")
Travel $448 $0 $58.75 $633 (Security, interpreter,
Traveler Covid test/masks)
Accompanying
"
784,"May 4, 2022 - May 6, 2022",Scott Friedman,John Katko,R,NY-24,Guatemala,Guatemala Prospera,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024451.pdf,62,"May 4, 2022 "," May 6, 2022",2022,Guatemala,")

$36.00

Total Transportation
Expenses

$1100.00

Total Lodging Total Meal
Expenses Expenses

$288.00

Traveler

Accompanying
"
785,"May 4, 2022 - May 6, 2022",Eric Heighberher,John Katko,R,NY-24,Guatemala,Guatemala Prospera,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024404.pdf,62,"May 4, 2022 "," May 6, 2022",2022,Guatemala,")

$36.00

Total Transportation
Expenses

$1100.00

Total Lodging Total Meal
Expenses Expenses

$288.00

Traveler

Accompanying
"
786,"May 5, 2022 - May 6, 2022",Raul Ruiz,Raul Ruiz,D,CA-36,"Tijuana, Mexico",The Council for Global Equality,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024421.pdf,63,"May 5, 2022 "," May 6, 2022",2022,Mexico,")
Travel $1372 $181 $176.75 $633 (Security, interpreter,
Taverer Covid test/masks)
Accompanying
"
787,"May 5, 2022 - May 6, 2022",Lawrence Cohen,Juan Vargas,D,CA-51,"Tijuana, Mexico",Council for Global Equality,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024359.pdf,63,"May 5, 2022 "," May 6, 2022",2022,Mexico,")

$172 $0 $176.75 $633 (Security, interpreter,
Covid test/masks)

Total Transportation Total Lodging Total Meal
Expenses Expenses Expenses

Traveler

Accompanying
"
788,"May 5, 2022 - May 6, 2022",Mark Takano,Mark Takano,D,CA-41,"Tijuana, Mexico",The Council for Global Equality,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024361.pdf,63,"May 5, 2022 "," May 6, 2022",2022,Mexico,")
Travel $172 $181 $176.75 $633 (Security, interpreter,
Traveler Covid test/masks)
Accompanying
"
789,"May 1, 2022 - May 4, 2022",Jim Costa,Jim Costa,D,CA-16,"Libson, Portugal",Luso-American Development Foundation,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024438.pdf,64,"May 1, 2022 "," May 4, 2022",2022,Portugal,")
980 USD 561 USD 150 USD
Traveler
Accompanying
"
790,"April 17, 2022 - April 26, 2022",Izmira Aitch,Gwen Moore,D,WI-4,"Nairobi, Kenya",International Republican Institute,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024307.pdf,64,"April 17, 2022 "," April 26, 2022",2022,Kenya,") em
$823.97 $750 $533 $141.22 - Visa and
Traveler program materials
Accompanying N/A NIA N/A N/A
"
791,"April 18, 2022 - April 25, 2022",Julia Letlow,Julia Letlow,R,LA-5,"Nairobi, Kenya",International Conservation Caucus Foundation,Amendment,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024861.pdf,64,"April 18, 2022 "," April 25, 2022",2022,Kenya,")

Total Transportation Total Lodging Total Meal
Expenses Expenses Expenses

Cc ion Fees: $ 484.00
$ 6,285.77 $ 1,179.95 $ 202.56 Tips: $18.20 / Travel Service: $35.00

Visa: $53.04 / COVID Test: $31.00

Cc ition Fees: $ 484.00
Accompanying $ 6,285.77 $ 800.00 $ 202.56 Tips: $16.20 / Travel Service: $35.00

"
792,"April 18, 2022 - April 25, 2022",John Garamendi,Pete Aguilar,D,CA-31,Kenya,"American Accountability Foundation, Heritage Foundation, and Conservative Partnership Institute, Inc",Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024482.pdf,64,"April 18, 2022 "," April 25, 2022",2022,Kenya,
793,"April 18, 2022 - April 25, 2022",Garret Graves,Garret Graves,R,LA-6,"Niarobi, Kenya",nternational Conservation Caucus Foundation and Conservation Council of Nations,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024270.pdf,64,"April 18, 2022 "," April 25, 2022",2022,Kenya,
794,"April 18, 2022 - April 25, 2022",Garrett Graves,Garret Graves,R,LA-6,"Niarobi, Kenya",International Conservation Caucus Foundation and Conservation Council of Nations,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024314.pdf,64,"April 18, 2022 "," April 25, 2022",2022,Kenya,")

$ 3,689.89 $ 963.38 $ 194.55 Conservation Fees: $ 363.00

Traveler Tips: $13.00
Visa: $53.04 / COVID Test: $31.00

Accompanying | $3,689.89 $ 600.00 $ 194.55 [Conservation Fees: § 363.00

"
795,"April 18, 2022 - April 25, 2022",Earl L. Carter,Buddy Carter,R,GA-1,Kenya,International Conservation Caucus Foundation and Conservation Council of Nations,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024318.pdf,64,"April 18, 2022 "," April 25, 2022",2022,Kenya,")
$ 3,689.89 $ 1,137.88 $ 249.08 Conservation Fees: $ 484.00
Traveler Tips: $19.00
Visa: $53.04 / COVID Test: $31.00
Accompanying
"
796,"April 18, 2022 - April 25, 2022",Ed Case,Ed Case,D,HI-1,"Nairobi, Kenya",International Conservation Caucus Foundation and Conservation Council of Nations,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024324.pdf,64,"April 18, 2022 "," April 25, 2022",2022,Kenya,")

$ 3,689.89 $1 163.38 $ 288.01 Conservation Fees: $ 484.00

Traveler Tips: $19.00
Visa: $53.04 / COVID Test: $31.00

Accompanying | $3,689.89 $ 800.00 $ 288.01 [Conservation Fees: $484.00

"
797,"April 18, 2022 - April 25, 2022",Guy Reschenthaler,Guy Reschenthaler,R,PA-14,"Nairobi, Kenya",International Conservation Caucus Foundation and Conservation Council of Nations,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024327.pdf,64,"April 18, 2022 "," April 25, 2022",2022,Kenya,")
$ 3,689.89 $ 1,137.88 $ 249.08 Conservation Fees: $ 484.00
Traveler Tips: $19.00
Visa: $53.04 / COVID Test: $31.00
Accompanying
"
798,"April 18, 2022 - April 25, 2022",John Garamendi,John Garamendi,D,CA-3,"Nairobi, Kenya",International Conservation Caucus Foundation and Conservation Council of Nations,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024544.pdf,64,"April 18, 2022 "," April 25, 2022",2022,Kenya,")

$ 5,028.97 $1 163.38 $ 288.01 Conservation Fees: $ 484.00

Traveler Tips: $19.00
Visa: $53.04 / COVID Test: $31.00

Accompanying $ 5,028.97 $ 800.00 $ 249.08 lia Fees: $ 484.00

"
799,"April 18, 2022 - April 25, 2022",Julia Letlow,Julia Letlow,R,LA-5,"Nairobi, Kenya",International Conservation Caucus Foundation and Conservation Council of Nations,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024764.pdf,64,"April 18, 2022 "," April 25, 2022",2022,Kenya,")

$ 6,285.77 $ 1,179.95 $ 202.56 Conservation Fees: $ 484.00

Total Transportation Total Lodging Total Meal
Expenses Expenses Expenses

Tips: $16.20 / Travel Service: $35.00
Traveler Visa: $53.04 / COVID Test: $31.00
. Conservation Fees: $ 484.00
Accompanying $ 6,285.77 $ 800.00 $ 202.56 Tips: $16.20 / Travel Service: $35.00
"
800,"April 16, 2022 - April 23, 2022",Elizabeth Dudley,Marilyn Strickland,D,WA-10,Singapore,enter for Strategic and International Studies and Carnegie Corporation of New York,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024325.pdf,64,"April 16, 2022 "," April 23, 2022",2022,Singapore,")
$2,099 (flights: .
Traveler $228 (local $1,270 $ 489 $114 (travel insurance)
transportation) $37 (Covid tests)
Accompanying
"
801,"April 16, 2022 - April 23, 2022",Max Pedrotti,Carol Miller,R,WV-3,Singapore,Center for Strategic and International Studies and Carnegie Corporation of New York,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024290.pdf,64,"April 16, 2022 "," April 23, 2022",2022,Singapore,")
$2,099 (flights: .
Traveler $228 (local $1,270 $ 489 $114 (travel insurance)
transportation) $37 (Covid tests)
Accompanying
"
802,"April 16, 2022 - April 23, 2022",Nareetorn Ketudat,Tom Malinowski,D,NJ-7,Singapore,Center for Strategic and International Studies and Carnegie Corporation of New York,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024294.pdf,64,"April 16, 2022 "," April 23, 2022",2022,Singapore,")
$2,099 (flights: .
Traveler $228 (local $1,270 $ 489 $114 (travel insurance)
transportation) $37 (Covid tests)
Accompanying
"
803,"April 16, 2022 - April 23, 2022",James Loomis III,Stephanie Murphy,D,FL-7,Singapore,Center for Strategic and International Studies and Carnegie Corporation of New York,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024330.pdf,64,"April 16, 2022 "," April 23, 2022",2022,Singapore,")

$2,099 .
Traveler $228 (local $1,270 $ 489 $114 (travel insurance)
transportation) $37 (Covid tests)
Accompanying
"
804,"April 16, 2022 - April 23, 2022",Mary Joseph,Ann Wagner,R,MO-2,Singapore,enter for Strategic and International Studies and Carnegie Corporation of New York,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024336.pdf,64,"April 16, 2022 "," April 23, 2022",2022,Singapore,")
$2,099 (flights: .
Traveler $228 (local $1,270 $ 489 $114 (travel insurance)
transportation) $37 (Covid tests)
Accompanying
"
805,"April 16, 2022 - April 23, 2022",Troy Dougall,John Curtis,R,UT-3,Singapore,Center for Strategic and International Studies and Carnegie Corporation of New York,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024342.pdf,64,"April 16, 2022 "," April 23, 2022",2022,Singapore,")
$2,099 (flights: .
Traveler $228 (local $1,270 $ 489 $114 (travel insurance)
transportation) $37 (Covid tests)
Accompanying
"
806,"April 9, 2022 - April 16, 2022",Katherine Curtis,Michael McCaul,R,TX-10,Uzbekistan,United Nations Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024246.pdf,65,"April 9, 2022 "," April 16, 2022",2022,Uzbekistan,")
$2,169.37 $728 $405.89 $230 (translation serv);
Traveler $59.97 (covid test)
Accompanying
"
807,"April 9, 2022 - April 16, 2022",Beverly Hart,Dean Phillips,D,MN-3,United Kingdom,Global Women's Innovation Network.,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024264.pdf,65,"April 9, 2022 "," April 16, 2022",2022,United Kingdom,")

Total Meal
Expenses

Total Lodging
Expenses

Total Transportation
Expenses

$825.51

$415.84 $357.50

Traveler

Accompanying
"
808,"April 9, 2022 - April 16, 2022",Serena Gobbi,Norma Torres,D,CA-35,Uzbekistan,United Nations Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024267.pdf,65,"April 9, 2022 "," April 16, 2022",2022,Uzbekistan,")
$2,169.37 $728 $405.89 $230 (translation serv);
Traveler $59.97 (covid test)
Accompanying
"
809,"April 9, 2022 - April 14, 2022",Hope Goins,Bennie Thompson,D,MS-2,United Kingdom,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024265.pdf,66,"April 9, 2022 "," April 14, 2022",2022,United Kingdom,")
$1,605.51 $415.84 $357.50 $51.13 Antigen Test required
Traveler for Fit to Fly back to U.S.
Accompanying
"
810,"April 9, 2022 - April 13, 2022",Yardena Wolf,Eric Swalwell,D,CA-15,"London, England",Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024263.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$51.13 Antigen Test required
for Fit to Fly back to U.S.

Total Meal
Expenses

Total Lodging
Expenses

Total Transportation
Expenses

$1,605.51

$415.84 $357.50

‘Traveler

Accompanying
"
811,"April 8, 2022 - April 13, 2022",Bennett Brooke,French Hill,R,AR-2,United Kingdom,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024254.pdf,66,"April 8, 2022 "," April 13, 2022",2022,United Kingdom,")

$1,605.51 $415.84 $357.50 $51.13 Antigen Test required
Traveler . for Fit to Fly back to U.S.
Accompanying

"
812,"April 9, 2022 - April 13, 2022",Callie Strock,Young Kim,R,CA-39,United Kingdom,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024255.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$1,605.51 $389.85 $357.50 $51.13 Antigen Test required

Traveler for Fit to Fly back to U.S.

Accompanying
"
813,"April 9, 2022 - April 13, 2022",Christina McCauley,Doris Matsui,D,CA-6,United Kingdom,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024256.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$51.13 Antigen Test required
for Fit to Fly back to U.S.

Total Meal
Expenses

Total Lodging
Expenses

Total Transportation
Expenses

$1,605.51

$415.84 $357.50

‘Traveler

Accompanying
"
814,"April 9, 2022 - April 13, 2022",Nicole Varner,Marc Veasey,D,TX-33,United Kingdom,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024271.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$1,605.51 $389.85 $357.50 $51.13 Antigen Test required

Traveler for Fit to Fly back to U.S.

Accompanying
"
815,"April 9, 2022 - April 13, 2022",Nicole Varner,Marc Veasey,D,TX-33,United Kingdom,Global Women's Innovation Network,Amendment,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024273.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$1,605.51 $389.85 $357.50 $51.13 Antigen Test required

Traveler for Fit to Fly back to U.S.

Accompanying
"
816,"April 9, 2022 - April 13, 2022",Marisa Salemme,Ann McLane Kuster,D,NH-2,United Kingdom,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024259.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$51.13 Antigen Test required
for Fit to Fly back to U.S.

Total Meal
Expenses

Total Lodging
Expenses

Total Transportation
Expenses

$1,605.51

$415.84 $357.50

‘Traveler

Accompanying
"
817,"April 9, 2022 - April 13, 2022",Rosalyn Leighton,Kelly Armstrong,R,ND-1,United Kington,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024260.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,error
818,"April 9, 2022 - April 13, 2022",Tracie Pough,Debbie Wasserman Schultz,D,FL-23,United Kingdom,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024262.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$1,605.51 $415.84 $357.50 $51.13 Antigen Test required
‘Traveler for Fit to Fly back to U.S.
Accompanying
"
819,"April 9, 2022 - April 13, 2022",Adrienne Spero,John Katko,R,NY-24,United Kingdon,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024237.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$51.13 Antigen Test required
for Fit to Fly back to U.S.

Total Meal
Expenses

Total Lodging
Expenses

Total Transportation
Expenses

$1,605.51

$415.84 $357.50

‘Traveler

Accompanying
"
820,"April 9, 2022 - April 13, 2022",Brittany Madni,Ashley Hinson,R,IA-1,United Kingdom,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024240.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$51.13 Antigen Test required
for Fit to Fly back to U.S.

‘Total Meal
Expenses

Total Transportation ‘Total Lodging
Expenses Expenses

$415.84 $357.50

‘Traveler

Accompanying
"
821,"April 9, 2022 - April 13, 2022",Catherine O' Connor,Cathy McMorris Rodgers,R,WA-5,United Kingdom,Global Women's Innovation Network.,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024242.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$1,605.51 $415.84 $357.50 $51.13 Antigen Test required
‘Traveler for Fit to Fly back to U.S.
Accompanying
"
822,"April 9, 2022 - April 13, 2022",Grisella Martinez,Ruben Gallego,D,AZ-7,United Kingdom,Global Women's Innovation Network,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024244.pdf,66,"April 9, 2022 "," April 13, 2022",2022,United Kingdom,")

$51.13 Antigen Test required
for Fit to Fly back to U.S.

Total Meal
Expenses

Total Lodging
Expenses

Total Transportation
Expenses

$1,605.51

$415.84 $357.50

‘Traveler

Accompanying
"
823,"March 19, 2022 - March 27, 2022",IIhan Omar,Ilhan Omar,D,MN-5,Guatemala,Witness for Peace,Original,https://disclosures-clerk.house.gov/gtimages/MT/2022/500024209.pdf,66,"March 19, 2022 "," March 27, 2022",2022,Guatemala,")
$1,582 $249 $253.40 $30.75 COVID test
Traveler
Accompanying
"
824,"March 19, 2022 - March 27, 2022",Katharine Durkin,Jan Schakowsky,D,IL-9,Guatemala,Witness for Peace,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024211.pdf,66,"March 19, 2022 "," March 27, 2022",2022,Guatemala,error
825,"March 19, 2022 - March 27, 2022",Ryan Morgan,Ilhan Omar,D,MN-5,Guatemala,Witness for Peace,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024216.pdf,66,"March 19, 2022 "," March 27, 2022",2022,Guatemala,")
$1,582 $249 $253.40 $30.75 COVID test
Traveler
Accompanying
"
826,"March 21, 2022 - March 27, 2022",Cynthia Buhl,Jim McGovern,D,MA-2,Denmark,United Nations Foundation and Eleanor Crook Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024221.pdf,66,"March 21, 2022 "," March 27, 2022",2022,Denmark,")

$6,589.65 $993.24 $466.15 aon apnaan por peotons

$326.93 total

Total Transportation Total Lodging Total Meal
Expenses Expenses Expenses

Traveler

Accompanying |N/A N/A N/A
"
827,"March 21, 2022 - March 27, 2022",Julian Fleischman,Peter Meijer,R,MI-3,Demmark,United Nations Foundation and Eleanor Crook Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024223.pdf,66,"March 21, 2022 "," March 27, 2022",2022,Demmark,")
$30 (checked-bag); $70 (Kenya visa);
Traveler $6,937.65 $993.24 $466.15 $29 ior pa ha giao (covid ;
test) = $269 total
Accompanying |N/A N/A N/A N/A
"
828,"March 21, 2022 - March 27, 2022",Kelly Misselwitz,Ilhan Omar,D,MN-5,Demmark,United Nations Foundation and Eleanor Crook Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024224.pdf,66,"March 21, 2022 "," March 27, 2022",2022,Demmark,")
$70 (Ki isa); $29 (airport
Traveler $6,675.65 $993.24 $466.15 sxpeuitory $140 (cod wut) = $239
total
Accompanying |N/A N/A N/A N/A
"
829,"March 21, 2022 - March 27, 2022",Kristin Flukey,Cathy McMorris Rodgers,R,WA-5,Denmark,United Nations Foundation and Eleanor Crook Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024225.pdf,67,"March 21, 2022 "," March 27, 2022",2022,Denmark,")
$70 (Ki isa); $29 airport
Traveler $6,639.85 $993.24 $466.15 xpaaitory $140 (covid test = $239
total
Accompanying |N/A N/A N/A N/A
"
830,"March 19, 2022 - March 27, 2022",Naomi Meria Lake,Jesús García,D,IL-4,Guatemala,Witness for Peace,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024228.pdf,67,"March 19, 2022 "," March 27, 2022",2022,Guatemala,")
$1,047.87 $249 $253.40 $30.75 COVID test
Traveler
Accompanying
"
831,"March 21, 2022 - March 27, 2022",Rachel Madley,Pramila Jayapal,D,WA-7,Denmark,United Nations Foundation and Eleanor Crook Foundation,Original,https://disclosures-clerk.house.gov/gtimages/ST/2022/500024229.pdf,67,"March 21, 2022 "," March 27, 2022",2022,Denmark,")
$70 (Kenya visa); $29 (airport
Traveler $6,675.65 $993.24 $466.15 expediter); $140 (covid test) = $239
Accompanying |N/A N/A N/A N/A
"
